Review,Place
"A very nice place to visit in the afternoon.
The road is also very enjoyable. The view of the city on the way and from this light house the view of the dockyard and ships.",Dolphin Nose Light House
"Must visit place if you are visiting Vizag.
Timings are 3pm-5pm
Entry only after showing proper id cards.",Dolphin Nose Light House
"Nice place. If your Vizag trip itinerary allows then include this place too.

Nothing special about the light house but you can get a nice view of the coast â¦",Dolphin Nose Light House
"Magnificent view of the sea and the city. If anyone plan to visit vizag, this place is must visit. Entire city including the harbour can be viewed. One of the best scenic view in the city. However on top of the tower, we are allowed to â¦",Dolphin Nose Light House
Such a great view from the top of the light house and the wind was so strong it could sway an adult and definitely take care of your phones while clicking pictures of the view or they might fly away.,Dolphin Nose Light House
one of the must visit places in vizag. once you reach to the top of the light house you can witness the scenic beauty of Visakhapatnam. you can see both Vizag and Gangavaram ports from here. one side you can see yarada beach on the other â¦,Dolphin Nose Light House
Dolphin nose light house is one of the attractions in Dolphin hills. This light house gives you the excellent view of the city in 360 degree. You can also see the beauty of Kailash giri and Bay of Bengal from the light house and you can â¦,Dolphin Nose Light House
Great view from the top and quite windy at the same time.,Dolphin Nose Light House
The viewpoint is easily accessible by road and is located about 20 km from the city center it takes about 45min .The drive up to the viewpoint is scenic and offers beautiful views of the city and the ocean. â¦,Dolphin Nose Light House
Nice view beech and Port area beautiful,Dolphin Nose Light House
Dolphin nose light house and dolphin nose hill are different  and if u follow Google maps u will end up at navy area .. light house is situated near yarada Beach â± where they are allowing common people too... nice place well maintained â¦,Dolphin Nose Light House
"One of the most beautiful places of Vizag, Dolphins Nose is a natural wonder. It is one of the most sought after tourist spots in town. Clearly visible from all parts of the city, Dolphins Nose derives itâs name from itâs distinctive shape. â¦",Dolphin Nose Light House
Very great place. Wonderful and pleasant view spot. with great neat and clean surroundings. No transport problem. Every thing is just simply superb.,Dolphin Nose Light House
Lighthouse very special surrounding areas are nature  beauty and good picnic spot. Total vizag city view and port View can be captured. This dolphin nose hill is totally under navy control and it's colonies and offices. Baniyan tree with hanging roots making children to enjoy.,Dolphin Nose Light House
"Wonderful experience,
Timing: 3pm to 5pm Oly , easy transportation, govt bus no 16,
Best is book a private transportation,
Steps to claim nearly 100 steps,",Dolphin Nose Light House
Yaa its very good one and only there is one more in new york city,Dolphin Nose Light House
"A must visit place in Vizag with a most breathtaking view of the coastline. Very breezy too, you might get blown away. One can enjoy the view of the entire city, harbour, beach, mountains, greenery from the top of the lighthouse. One can watch a huge tanker making its way to the harbour from the top.",Dolphin Nose Light House
This is another  india..because i  they are so educated  and follow  rules and regulations in each point. .. The dolphins nose  is a small part of Vizag .. Beautiful view point  for  10-15 min  and you must  pay for this  view only  10 to â¦,Dolphin Nose Light House
It was closed for maintenance and not updated in Google. We went there travelling 23 km and then came to know it was closed. Should be updated somewhere so that the tourists do not waste their time by travelling that far. Will open after 21st March.,Dolphin Nose Light House
"A little away from the city and a small drive up with mountain, it is under the protection and management of Indian navy. But once you reach at the lighthouse and pay entry fee if 10/- rupees, itâs a very calm, quite and serene environment. â¦",Dolphin Nose Light House
Nice place to visit. This place is open for normal people for 2 pm to 5 pm only.Mainly sunday this will be good to visit. The sea view is very good.only rupees 10 ticket is here.you can go from bus also. Bus no is 16.,Dolphin Nose Light House
"Beautiful place. Very scenic. A -  ""Must visit place "" for tourists. We can also learn interesting facts about light houses.
It's closed on Wednesday.",Dolphin Nose Light House
Worth to visit. Great view. Should go before the sunset time to enjoy the view from top.,Dolphin Nose Light House
Open from 3pm to 5pm only. The view from top of light house is amazing. Roads to reach there are very narrow like ghat road.,Dolphin Nose Light House
"Dolphin's noise Lighthouse is situated on hill top and you have to go through small security check and submit your ID proofs to reach here. One can reach top of Lighthouse easily using stairs and the views from top are beautiful, port is also visible. The surrounding area is also well maintained and beautiful.",Dolphin Nose Light House
Superb Place. Exotic view of port and the sea. Visiting timings are 3:00 to 5:00. Ticket cost only 10 Rupees. You better visit yarada beach in morning and visit lighthouse in afternoon . Better not to visit in weekends as it was so rush.,Dolphin Nose Light House
"The lighthouse offers a very wide view of the Sea and is of course the station for the gigantic light which sends signals. It opens at 3, so It is suggested that you visit early, before it gets too crowded. Since there is one way up and â¦",Dolphin Nose Light House
"Dolphin's Nose Lighthouse is a popular tourist attraction in Visakhapatnam, located on top of a hill that overlooks the Bay of Bengal. The lighthouse offers stunning views of the surrounding area, including the coastline and the city of â¦",Dolphin Nose Light House
"Light House on Dolphin Nose Hill is a very special and must visit place in Vizag.
Timings are 3 PM to 5 PM. â¦",Dolphin Nose Light House
Amazing view the point you will realise the relation between the hills and the sea . You can see the city view from the top,Dolphin Nose Light House
Nice view will surely recommend you to visit although a bit crowded on weekends,Dolphin Nose Light House
A very old but well kept dolphin nose light house... Nice breezy... There's space to sit and relax... U can even climb up the lighthouse.... You can see whole city of vizag and it's ports from there..they have limited parking.. and eating outlet..so take your snacks and water... Enjoy the trip coupled with adjoining yarada beach,Dolphin Nose Light House
"The ""Dolphin's Nose Lighthouse""... This place is located near dolphin hills, which is on the way to Yarada beach... The place is so calm and beautiful... It will be more beautiful during sunrise and sunset but we cannot visit here during â¦",Dolphin Nose Light House
The light house is a serene place. The view from the light house is absolutely awesome. The sunset and sunrise would be really beautiful to watch from here. The light house closes at 5pm.,Dolphin Nose Light House
"If youâre ready to walk an extra mile to witness the fantastic views of the ports, beaches and the entire city, there is no place better than Dolphinâs Nose LightHouse. Nestled on the east coast of India, Dolphinâs Nose LightHouse is one â¦",Dolphin Nose Light House
Great view from the top of light house. Only 10 rupees entry fee. The top view and the wind is just ð â¦,Dolphin Nose Light House
"The view of beach from the light house top is just bliss.

Available from Evening 3pm to 5pm â¦",Dolphin Nose Light House
"It's a naval place. Proper identification is needed to go to this place. It's just open for 2 hours daily. There's an old lighthouse here. One can see vizag port , city and yarada beach from here. The entry ticket is 10 rupees. The place is filled with navy officers and it's super clean",Dolphin Nose Light House
The visiting hour of the lighthouse is 15:00 to 17:00 hour everyday. You have to buy tickets in advance before entering the premises. You can get a magnificent view of the Visakhapatnam Port from here. A radar house is situated just beside â¦,Dolphin Nose Light House
